Timestamp,Rail_Width_cm,Rail_Length_cm,Angle_deg,Ballast_Deformation_cm
2025-04-16 14:59:01,0,2586.85,0,11.25
2025-04-16 14:59:01,0,2499.79,0,11.13
2025-04-16 14:59:01,0,2251.6,0,11.51
2025-04-16 14:59:01,0,2543.58,0,11.18
2025-04-16 14:59:01,0,1820.81,0,12.25
2025-04-16 14:59:01,0,2162.76,0,11.71
2025-04-16 14:59:01,310.1,1983.3,0,11.86
2025-04-16 14:59:02,2449.32,1731.36,0,12.4
2025-04-16 14:59:02,557.44,2304.89,0,11.25
2025-04-16 14:59:02,208.89,2020.73,0,11.74
2025-04-16 14:59:02,0,2067.09,0,11.71
2025-04-16 14:59:02,0,1902.1,0,12.03
2025-04-16 14:59:02,0,2373.78,0,11.31
2025-04-16 14:59:02,1622.73,2961.22,0,10.66
2025-04-16 14:59:02,0,2749.63,0,10.94
2025-04-16 14:59:02,0,2617.89,0,10.87
2025-04-16 14:59:02,0,5678.37,0,9.4
2025-04-16 14:59:02,0,7793.42,0,8.7
2025-04-16 14:59:02,0,10959.1,0,8.6
2025-04-16 14:59:02,0,10651.37,0,8.58
2025-04-16 14:59:02,491.4,0,0,4.59
2025-04-16 14:59:02,396.89,0,0,5.1
2025-04-16 14:59:02,0,0,0,6.24
2025-04-16 14:59:02,0,0,0,5.46
2025-04-16 14:59:03,0,740698.61,0,6.96
2025-04-16 14:59:03,0,6141.5,0,8.91
2025-04-16 14:59:03,0,4038.52,0,10.34
2025-04-16 14:59:03,0,23045.73,0,7.89
2025-04-16 14:59:03,0,5786.41,0,9.3
2025-04-16 14:59:03,0,10761.97,0,8.72
2025-04-16 14:59:03,0,5573.96,0,9.81
2025-04-16 14:59:03,0,4301.1,0,10.36
2025-04-16 14:59:03,0,3705.95,0,10.38
2025-04-16 14:59:03,0,5585.28,0,9.87
2025-04-16 14:59:03,418.03,4977.07,0,9.96
2025-04-16 14:59:03,0,5455.81,0,9.55
2025-04-16 14:59:03,0,7154.11,0,9.44
2025-04-16 14:59:03,0,10992.66,0,8.95
2025-04-16 14:59:03,0,15487.89,0,8.41
2025-04-16 14:59:04,0,12603.35,0,8.97
2025-04-16 14:59:04,0,5754.38,0,9.66
2025-04-16 14:59:04,0,5847.69,0,9.66
2025-04-16 14:59:04,0,5425.56,0,9.92
2025-04-16 14:59:04,0,4623.29,0,9.88
2025-04-16 14:59:04,0,3719.64,0,10.39
2025-04-16 14:59:04,0,7008.05,0,9.29
2025-04-16 14:59:04,0,3828.04,0,10.38
2025-04-16 14:59:04,0,3828.03,0,10.33
2025-04-16 14:59:04,0,5639.62,0,9.58
2025-04-16 14:59:04,0,6883.02,0,9.36
2025-04-16 14:59:04,0,7721.6,0,8.75
2025-04-16 14:59:04,0,17836.52,0,8.17
2025-04-16 14:59:04,0,9495.37,0,8.54
2025-04-16 14:59:04,0,13278.97,0,8.17
2025-04-16 14:59:04,0,16054.03,0,8.19
2025-04-16 14:59:05,0,5524.98,0,9.33
2025-04-16 14:59:05,0,13129.05,0,8.57
2025-04-16 14:59:05,510.99,18579.82,0,8.17
2025-04-16 14:59:05,0,9891.93,0,8.77
2025-04-16 14:59:05,203.21,6121.16,0,9.29
2025-04-16 14:59:05,0,10926.92,0,8.31
2025-04-16 14:59:05,0,5125.65,0,9.39
2025-04-16 14:59:05,267.09,8829.77,0,8.61
2025-04-16 14:59:05,0,8716.95,0,8.77
2025-04-16 14:59:05,0,7086.21,0,8.83
2025-04-16 14:59:05,0,4513.26,0,9.75
2025-04-16 14:59:05,0,4912.49,0,9.8
2025-04-16 14:59:05,0,3749.16,0,9.9
2025-04-16 14:59:05,0,5842.95,0,9.24
2025-04-16 14:59:05,0,5137.31,0,9.42
2025-04-16 14:59:06,0,2914.84,0,11.15
2025-04-16 14:59:06,0,3172.84,0,10.8
2025-04-16 14:59:06,0,2984.45,0,9.97
2025-04-16 14:59:06,20233.33,3200.07,0,10.08
2025-04-16 14:59:06,0,3269.49,0,9.94
2025-04-16 14:59:06,0,3137.96,0,10.08
2025-04-16 14:59:06,0,6705.96,0,9.41
2025-04-16 14:59:06,0,83412.64,0,7.76
2025-04-16 14:59:06,0,0,0,7.6
2025-04-16 14:59:06,0,27361.72,0,8.22
2025-04-16 14:59:06,0,0,0,6.71
2025-04-16 14:59:06,0,0,0,7.03
2025-04-16 14:59:06,0,0,0,6.87
2025-04-16 14:59:06,0,0,0,5.32
2025-04-16 14:59:06,0,0,0,5.83
2025-04-16 14:59:06,0,0,0,5.05
2025-04-16 14:59:07,0,0,0,6.3
2025-04-16 14:59:07,0,86904.83,0,7.07
2025-04-16 14:59:07,0,0,0,7.06
2025-04-16 14:59:07,0,0,0,6.34
2025-04-16 14:59:07,0,3495.11,0,10.76
2025-04-16 14:59:07,0,5567.64,0,9.55
2025-04-16 14:59:07,0,3813.34,0,10.71
2025-04-16 14:59:07,0,5769.62,0,9.63
2025-04-16 14:59:07,0,57914.19,0,8.0
2025-04-16 14:59:07,0,17366.83,0,7.91
2025-04-16 14:59:07,0,0,0,5.76
2025-04-16 14:59:07,0,0,0,6.88
2025-04-16 14:59:07,0,9667.54,0,8.75
2025-04-16 14:59:07,0,42432.61,0,7.88
2025-04-16 14:59:07,0,9374.16,0,8.99
2025-04-16 14:59:07,0,0,0,6.62
2025-04-16 14:59:08,0,0,0,7.59
2025-04-16 14:59:08,0,0,0,6.02
2025-04-16 14:59:08,0,0,0,4.43
2025-04-16 14:59:08,0,0,0,6.2
2025-04-16 14:59:08,0,0,0,5.2
2025-04-16 14:59:08,1486.28,0,0,2.34
2025-04-16 14:59:08,66.18,1556.07,0,12.88
2025-04-16 14:59:08,0,2233.19,0,11.25
2025-04-16 14:59:08,0,4011.41,0,9.33
2025-04-16 14:59:08,0,1739.68,0,11.86
2025-04-16 14:59:08,0,2440.09,0,10.83
2025-04-16 14:59:08,0,1844.59,0,11.68
2025-04-16 14:59:09,0,1779.97,0,11.96
2025-04-16 14:59:09,0,2027.17,0,11.24
2025-04-16 14:59:09,0,1953.24,0,11.72
2025-04-16 14:59:09,0,2142.61,0,11.57
2025-04-16 14:59:09,0,2696.22,0,10.62
2025-04-16 14:59:09,0,2164.53,0,11.38
2025-04-16 14:59:09,0,1691.22,0,12.62
2025-04-16 14:59:09,0,2065.91,0,11.41
2025-04-16 14:59:09,0,2116.74,0,11.59
2025-04-16 14:59:09,0,1856.51,0,12.2
2025-04-16 14:59:09,0,1897.88,0,11.36
2025-04-16 14:59:09,0,1749.83,0,11.9
2025-04-16 14:59:09,0,1676.4,0,12.83
2025-04-16 14:59:09,0,1681.71,0,13.04
2025-04-16 14:59:10,57.03,3595.78,0,10.43
2025-04-16 14:59:10,0,3546.87,0,10.03
2025-04-16 14:59:10,1961.81,2061.77,0,11.72
2025-04-16 14:59:10,345.85,2077.95,0,11.46
2025-04-16 14:59:10,0,2217.45,0,11.19
2025-04-16 14:59:10,0,2527.41,0,10.77
2025-04-16 14:59:10,0,4635.84,0,9.71
2025-04-16 14:59:10,0,4385.73,0,9.94
2025-04-16 14:59:10,0,7686.55,0,8.72
2025-04-16 14:59:10,0,1758.96,0,12.28
2025-04-16 14:59:10,0,1889.21,0,11.95
2025-04-16 14:59:10,0,1473.89,0,13.2
2025-04-16 14:59:10,0,1771.07,0,12.35
2025-04-16 14:59:10,0,1867.0,0,12.31
2025-04-16 14:59:10,0,2255.36,0,11.61
2025-04-16 14:59:11,0,1862.91,0,11.82
2025-04-16 14:59:11,0,2024.18,0,11.5
2025-04-16 14:59:11,0,1917.44,0,11.54
2025-04-16 14:59:11,0,1333.42,0,13.3
2025-04-16 14:59:11,0,2099.32,0,11.53
2025-04-16 14:59:11,0,1442.03,0,12.91
2025-04-16 14:59:11,0,1283.09,0,13.67
2025-04-16 14:59:11,0,1844.99,0,12.12
2025-04-16 14:59:11,0,1530.81,0,12.95
2025-04-16 14:59:11,0,1661.1,0,12.36
2025-04-16 14:59:11,0,1528.73,0,12.64
2025-04-16 14:59:11,0,1396.17,0,13.13
2025-04-16 14:59:11,0,1769.25,0,11.97
2025-04-16 14:59:11,0,1731.28,0,11.83
2025-04-16 14:59:11,0,2860.19,0,10.26
2025-04-16 14:59:11,0,2243.22,0,10.97
2025-04-16 14:59:12,0,2301.08,0,11.18
2025-04-16 14:59:12,0,1312.85,0,13.33
2025-04-16 14:59:12,0,1321.71,0,13.06
2025-04-16 14:59:12,0,1932.81,0,11.85
2025-04-16 14:59:12,0,1626.69,0,12.36
2025-04-16 14:59:12,0,1420.71,0,12.84
2025-04-16 14:59:12,0,2199.7,0,10.93
2025-04-16 14:59:12,0,1788.1,0,11.89
2025-04-16 14:59:12,0,1941.04,0,11.49
2025-04-16 14:59:12,0,3453.36,0,10.49
2025-04-16 14:59:12,239.76,2189.79,0,11.65
2025-04-16 14:59:12,4699.03,2993.85,0,10.65
2025-04-16 14:59:12,0,0,0,3.48
2025-04-16 14:59:12,0,0,0,4.38
2025-04-16 14:59:12,71.91,8221.62,0,8.77
2025-04-16 14:59:13,0,3467.31,0,10.15
2025-04-16 14:59:13,0,2316.35,0,11.31
2025-04-16 14:59:13,0,3752.25,0,9.57
2025-04-16 14:59:13,0,8693.42,0,8.41
2025-04-16 14:59:13,0,0,0,7.31
2025-04-16 14:59:13,0,0,0,5.83
2025-04-16 14:59:13,0,0,0,5.02
2025-04-16 14:59:13,0,0,0,1.94
2025-04-16 14:59:13,0,0,0,3.56
2025-04-16 14:59:13,0,0,0,4.74
2025-04-16 14:59:13,0,0,0,3.48
2025-04-16 14:59:13,0,0,0,4.02
2025-04-16 14:59:13,0,0,0,4.18
2025-04-16 14:59:13,0,0,0,2.04
2025-04-16 14:59:13,212.16,1781.95,0,11.97
2025-04-16 14:59:14,0,1940.15,0,11.65
2025-04-16 14:59:14,0,2303.41,0,11.66
2025-04-16 14:59:14,0,1603.18,0,12.73
2025-04-16 14:59:14,121.84,1913.95,0,12.48
2025-04-16 14:59:14,376.11,1505.51,0,13.3
2025-04-16 14:59:14,0,1438.17,0,13.26
2025-04-16 14:59:14,1439.08,2224.38,0,11.03
2025-04-16 14:59:14,0,1732.46,0,12.21
2025-04-16 14:59:14,0,5702.32,0,8.67
2025-04-16 14:59:14,0,4599.58,0,8.71
2025-04-16 14:59:14,0,7203.34,0,8.67
2025-04-16 14:59:14,0,7770.66,0,8.34
2025-04-16 14:59:14,0,7694.81,0,8.79
2025-04-16 14:59:14,703.33,6233.0,0,9.02
2025-04-16 14:59:14,0,0,0,6.85
2025-04-16 14:59:14,0,15815.69,0,8.14
2025-04-16 14:59:15,0,5647.63,0,9.4
2025-04-16 14:59:15,0,3550.72,0,10.23
2025-04-16 14:59:15,111.12,15481.43,0,7.81
2025-04-16 14:59:15,0,9468.88,0,8.3
2025-04-16 14:59:15,0,7502.56,0,8.59
2025-04-16 14:59:15,0,7224.59,0,8.71
2025-04-16 14:59:15,0,3919.94,0,10.01
2025-04-16 14:59:15,0,6316.52,0,8.78
2025-04-16 14:59:15,0,4423.77,0,9.78
2025-04-16 14:59:15,0,4022.45,0,10.29
2025-04-16 14:59:15,0,2122.55,0,11.28
2025-04-16 14:59:15,0,2450.91,0,10.56
2025-04-16 14:59:15,0,7883.53,0,8.24
2025-04-16 14:59:15,0,0,0,4.77
2025-04-16 14:59:15,0,11857.24,0,7.88
2025-04-16 14:59:16,0,0,0,6.88
2025-04-16 14:59:16,0,0,0,6.99
2025-04-16 14:59:16,0,2846.26,0,10.97
2025-04-16 14:59:16,0,4080.27,0,10.02
2025-04-16 14:59:16,0,3097.52,0,10.25
2025-04-16 14:59:16,0,10191.77,0,8.44
2025-04-16 14:59:16,0,4288.36,0,9.38
2025-04-16 14:59:16,0,8878.88,0,9.01
2025-04-16 14:59:16,0,11854.9,0,8.42
2025-04-16 14:59:16,0,16284.48,0,8.43
2025-04-16 14:59:16,0,51593.22,0,7.29
2025-04-16 14:59:16,0,0,0,6.79
2025-04-16 14:59:16,0,8070.25,0,8.24
2025-04-16 14:59:16,0,8538.0,0,8.06
2025-04-16 14:59:16,0,11133.0,0,7.96
2025-04-16 14:59:16,0,6808.89,0,8.68
2025-04-16 14:59:17,0,3335.81,0,10.0
2025-04-16 14:59:17,0,0,0,6.44
2025-04-16 14:59:17,0,0,0,7.85
2025-04-16 14:59:17,0,0,0,4.98
2025-04-16 14:59:17,0,0,0,4.91
2025-04-16 14:59:17,0,3255.14,0,10.26
2025-04-16 14:59:17,0,8578.88,0,8.73
2025-04-16 14:59:17,0,5698.69,0,9.22
2025-04-16 14:59:17,0,2385.42,0,11.41
2025-04-16 14:59:17,0,67805.22,0,7.2
2025-04-16 14:59:17,0,0,0,6.3
2025-04-16 14:59:17,0,0,0,6.63
2025-04-16 14:59:17,0,0,0,6.35
2025-04-16 14:59:17,0,5909.28,0,9.46
2025-04-16 14:59:17,0,58483.99,0,6.62
2025-04-16 14:59:17,0,0,0,6.69
2025-04-16 14:59:18,0,0,0,5.68
2025-04-16 14:59:18,0,36234.72,0,7.01
2025-04-16 14:59:18,0,7828.33,0,8.22
2025-04-16 14:59:18,0,0,0,6.41
2025-04-16 14:59:18,0,6992.38,0,8.35
2025-04-16 14:59:18,0,7532.98,0,8.23
2025-04-16 14:59:18,0,5363.42,0,9.93
2025-04-16 14:59:18,0,3893.2,0,10.05
2025-04-16 14:59:18,0,9197.31,0,7.09
2025-04-16 14:59:18,0,0,0,4.83
2025-04-16 14:59:18,0,0,0,6.35
2025-04-16 14:59:18,0,0,0,4.46
2025-04-16 14:59:18,0,0,0,2.91
2025-04-16 14:59:18,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,5.86
2025-04-16 14:59:19,0,0,0,2.33
2025-04-16 14:59:19,0,0,0,0.9
2025-04-16 14:59:19,0,0,0,0.0
2025-04-16 14:59:19,0,0,0,4.77
2025-04-16 14:59:19,0,0,0,2.28
2025-04-16 14:59:19,0,0,0,3.21
2025-04-16 14:59:20,0,0,0,0.0
2025-04-16 14:59:20,0,0,0,0.0
2025-04-16 14:59:20,0,0,0,0.0
2025-04-16 14:59:20,0,0,0,2.96
2025-04-16 14:59:20,0,0,0,3.51
2025-04-16 14:59:20,0,0,0,2.56
2025-04-16 14:59:20,0,0,0,5.62
2025-04-16 14:59:20,0,0,0,3.86
2025-04-16 14:59:20,0,0,0,4.02
2025-04-16 14:59:20,0,0,0,5.09
2025-04-16 14:59:20,0,0,0,5.5
2025-04-16 14:59:20,0,0,0,5.47
2025-04-16 14:59:20,0,0,0,4.55
2025-04-16 14:59:20,0,0,0,5.24
2025-04-16 14:59:20,0,0,0,4.56
2025-04-16 14:59:20,0,0,0,4.15
2025-04-16 14:59:20,0,0,0,4.45
2025-04-16 14:59:21,0,0,0,3.8
2025-04-16 14:59:21,0,0,0,4.33
2025-04-16 14:59:21,0,0,0,3.93
2025-04-16 14:59:21,0,0,0,3.15
2025-04-16 14:59:21,0,0,0,2.63
2025-04-16 14:59:21,0,0,0,2.77
2025-04-16 14:59:21,0,0,0,2.74
2025-04-16 14:59:21,0,0,0,3.6
2025-04-16 14:59:21,0,0,0,4.46
2025-04-16 14:59:21,0,0,0,2.76
2025-04-16 14:59:21,0,0,0,3.45
2025-04-16 14:59:21,0,0,0,4.84
2025-04-16 14:59:21,0,0,0,2.63
2025-04-16 14:59:21,0,0,0,4.99
2025-04-16 14:59:21,0,0,0,5.38
2025-04-16 14:59:22,0,0,0,5.8
2025-04-16 14:59:22,0,0,0,3.72
2025-04-16 14:59:22,0,0,0,5.1
2025-04-16 14:59:22,0,0,0,3.34
2025-04-16 14:59:22,0,0,0,3.38
2025-04-16 14:59:22,0,0,0,3.01
2025-04-16 14:59:22,0,0,0,3.0
2025-04-16 14:59:22,0,0,0,3.35
2025-04-16 14:59:22,0,0,0,3.34
2025-04-16 14:59:22,0,0,0,3.27
2025-04-16 14:59:22,0,0,0,3.62
2025-04-16 14:59:22,0,0,0,3.47
2025-04-16 14:59:22,0,0,0,3.76
2025-04-16 14:59:22,0,0,0,3.99
2025-04-16 14:59:23,0,0,0,3.8
2025-04-16 14:59:23,0,0,0,4.17
2025-04-16 14:59:23,0,0,0,4.94
2025-04-16 14:59:23,0,0,0,4.33
2025-04-16 14:59:23,0,0,0,4.26
2025-04-16 14:59:23,0,0,0,4.15
2025-04-16 14:59:23,0,0,0,3.63
2025-04-16 14:59:23,0,0,0,5.04
2025-04-16 14:59:23,0,0,0,4.27
2025-04-16 14:59:23,0,0,0,3.97
2025-04-16 14:59:23,0,0,0,3.7
2025-04-16 14:59:23,0,0,0,3.86
2025-04-16 14:59:23,0,0,0,4.14
2025-04-16 14:59:23,0,0,0,5.37
2025-04-16 14:59:23,0,0,0,4.22
2025-04-16 14:59:24,0,0,0,4.91
2025-04-16 14:59:24,0,0,0,3.39
2025-04-16 14:59:24,0,0,0,4.63
2025-04-16 14:59:24,0,0,0,3.45
2025-04-16 14:59:24,0,0,0,4.56
2025-04-16 14:59:24,0,0,0,4.45
2025-04-16 14:59:24,0,0,0,4.76
2025-04-16 14:59:24,0,0,0,5.17
2025-04-16 14:59:24,0,0,0,5.68
2025-04-16 14:59:24,0,0,0,4.88
2025-04-16 14:59:24,0,0,0,5.66
2025-04-16 14:59:24,0,0,0,5.25
2025-04-16 14:59:24,0,0,0,4.84
2025-04-16 14:59:24,0,0,0,4.82
2025-04-16 14:59:24,0,0,0,4.82
2025-04-16 14:59:24,0,0,0,5.18
2025-04-16 14:59:25,0,0,0,4.79
2025-04-16 14:59:25,0,0,0,4.39
2025-04-16 14:59:25,0,0,0,5.11
2025-04-16 14:59:25,0,0,0,5.56
2025-04-16 14:59:25,0,0,0,5.25
2025-04-16 14:59:25,0,0,0,3.8
2025-04-16 14:59:25,0,0,0,5.6
2025-04-16 14:59:25,0,0,0,5.61
2025-04-16 14:59:25,0,0,0,5.39
2025-04-16 14:59:25,0,0,0,4.28
2025-04-16 14:59:25,0,0,0,5.83
2025-04-16 14:59:26,0,0,0,4.99
2025-04-16 14:59:26,0,0,0,4.46
2025-04-16 14:59:26,0,0,0,4.06
2025-04-16 14:59:26,0,0,0,4.61
2025-04-16 14:59:26,0,0,0,4.05
2025-04-16 14:59:26,0,0,0,4.53
2025-04-16 14:59:26,0,0,0,4.74
2025-04-16 14:59:26,0,0,0,3.95
2025-04-16 14:59:26,0,0,0,5.0
2025-04-16 14:59:26,0,0,0,4.21
2025-04-16 14:59:26,0,0,0,4.45
2025-04-16 14:59:26,0,0,0,4.14
2025-04-16 14:59:27,0,0,0,4.97
2025-04-16 14:59:27,0,0,0,4.34
2025-04-16 14:59:27,0,0,0,4.35
2025-04-16 14:59:27,0,0,0,3.98
2025-04-16 14:59:27,0,0,0,4.45
2025-04-16 14:59:27,0,0,0,4.56
2025-04-16 14:59:27,0,0,0,4.15
2025-04-16 14:59:27,0,0,0,4.01
2025-04-16 14:59:27,0,0,0,4.05
2025-04-16 14:59:27,0,0,0,4.33
2025-04-16 14:59:27,0,0,0,4.85
2025-04-16 14:59:27,4271.84,0,0,4.13
2025-04-16 14:59:27,4630.99,0,0,4.29
2025-04-16 14:59:27,227.88,0,0,4.35
2025-04-16 14:59:28,1747.76,0,0,5.62
2025-04-16 14:59:28,0,0,0,4.56
2025-04-16 14:59:28,0,0,0,5.37
2025-04-16 14:59:28,0,0,0,4.75
2025-04-16 14:59:28,0,0,0,4.68
2025-04-16 14:59:28,0,0,0,6.0
2025-04-16 14:59:28,0,0,0,4.66
2025-04-16 14:59:28,0,0,0,4.1
2025-04-16 14:59:28,429.06,0,0,4.96
2025-04-16 14:59:28,0,0,0,4.42
2025-04-16 14:59:28,0,0,0,4.91
2025-04-16 14:59:28,0,0,0,4.58
2025-04-16 14:59:28,0,0,0,5.01
2025-04-16 14:59:28,0,0,0,4.69
2025-04-16 14:59:29,0,0,0,4.47
2025-04-16 14:59:29,0,0,0,4.01
2025-04-16 14:59:29,0,0,0,5.54
2025-04-16 14:59:29,0,0,0,5.74
2025-04-16 14:59:29,0,0,0,4.78
2025-04-16 14:59:29,0,0,0,5.36
2025-04-16 14:59:29,0,0,0,4.6
2025-04-16 14:59:29,0,0,0,4.93
2025-04-16 14:59:29,0,0,0,5.17
2025-04-16 14:59:29,0,0,0,6.67
2025-04-16 14:59:30,0,0,0,5.25
2025-04-16 14:59:30,0,0,0,4.96
2025-04-16 14:59:30,0,0,0,5.46
2025-04-16 14:59:30,0,0,0,6.88
2025-04-16 14:59:30,0,0,0,6.51
2025-04-16 14:59:30,0,0,0,6.45
2025-04-16 14:59:30,0,0,0,5.65
2025-04-16 14:59:30,0,0,0,6.1
2025-04-16 14:59:30,0,0,0,6.2
2025-04-16 14:59:30,0,21615.41,0,8.03
2025-04-16 14:59:30,0,0,0,6.02
2025-04-16 14:59:30,0,0,0,6.74
2025-04-16 14:59:30,0,0,0,4.74
2025-04-16 14:59:31,0,0,0,6.2
2025-04-16 14:59:31,0,0,0,5.94
2025-04-16 14:59:31,0,0,0,5.73
2025-04-16 14:59:31,0,0,0,6.05
2025-04-16 14:59:31,0,0,0,7.01
2025-04-16 14:59:31,0,0,0,6.91
2025-04-16 14:59:31,396.28,0,0,6.4
2025-04-16 14:59:31,0,0,0,5.95
2025-04-16 14:59:31,0,0,0,6.6
2025-04-16 14:59:31,8232.56,0,0,5.42
2025-04-16 14:59:31,6156.52,0,0,5.57
2025-04-16 14:59:31,0,0,0,6.87
2025-04-16 14:59:32,2615.68,0,0,7.2
2025-04-16 14:59:32,0,0,0,6.45
2025-04-16 14:59:32,356.08,0,0,6.23
2025-04-16 14:59:32,267.19,0,0,7.01
2025-04-16 14:59:32,0,0,0,7.13
2025-04-16 14:59:32,221.57,0,0,6.18
2025-04-16 14:59:32,0,0,0,6.53
2025-04-16 14:59:32,0,0,0,5.85
2025-04-16 14:59:32,0,0,0,6.7
2025-04-16 14:59:32,0,0,0,4.69
2025-04-16 14:59:32,0,0,0,5.7
2025-04-16 14:59:32,0,0,0,6.74
2025-04-16 14:59:33,0,0,0,6.18
2025-04-16 14:59:33,0,0,0,5.5
2025-04-16 14:59:33,0,0,0,5.96
2025-04-16 14:59:33,0,0,0,5.02
2025-04-16 14:59:33,0,0,0,6.14
2025-04-16 14:59:33,0,0,0,5.0
2025-04-16 14:59:33,0,0,0,6.64
2025-04-16 14:59:33,0,0,0,4.77
2025-04-16 14:59:33,0,0,0,5.69
2025-04-16 14:59:33,0,0,0,5.69
2025-04-16 14:59:33,0,0,0,6.29
2025-04-16 14:59:33,0,0,0,5.82
2025-04-16 14:59:33,0,0,0,5.14
2025-04-16 14:59:33,0,0,0,4.65
2025-04-16 14:59:34,0,0,0,5.5
2025-04-16 14:59:34,0,0,0,5.32
2025-04-16 14:59:34,0,9050.24,0,8.12
2025-04-16 14:59:34,224.73,7229.92,0,8.09
2025-04-16 14:59:34,137.52,0,0,5.92
2025-04-16 14:59:34,124.37,6166.61,0,8.72
Timestamp,Rail_Width_cm,Rail_Length_cm,Slope_deg,Ballast_Deformation
2025-04-16 15:00:41,0,14270.53,0,7.8
2025-04-16 15:00:41,0,74693.41,0,7.46
2025-04-16 15:00:41,0,50720.1,0,7.68
2025-04-16 15:00:41,0,23620.36,0,8.08
2025-04-16 15:00:41,0,10737.93,0,8.56
2025-04-16 15:00:41,0,0,0,7.29
2025-04-16 15:00:41,0,0,0,7.23
2025-04-16 15:00:41,0,0,0,7.42
2025-04-16 15:00:41,0,50686.1,0,7.73
2025-04-16 15:00:41,0,10946.3,0,8.64
2025-04-16 15:00:41,0,10180.19,0,8.6
2025-04-16 15:00:41,0,7825.27,0,9.05
2025-04-16 15:00:41,0,11075.47,0,8.74
2025-04-16 15:00:41,0,11812.97,0,8.7
2025-04-16 15:00:41,0,9610.67,0,8.63
2025-04-16 15:00:42,0,14795.16,0,8.35
2025-04-16 15:00:42,0,14981.56,0,8.55
2025-04-16 15:00:42,708.89,9767.66,0,8.78
2025-04-16 15:00:42,0,5270.25,0,9.67
2025-04-16 15:00:42,0,7284.01,0,9.28
2025-04-16 15:00:42,0,11303.08,0,8.64
2025-04-16 15:00:42,0,9667.79,0,8.68
2025-04-16 15:00:42,0,12710.41,0,8.51
2025-04-16 15:00:42,0,13689.46,0,8.29
2025-04-16 15:00:42,0,7809.63,0,9.0
2025-04-16 15:00:42,0,6971.09,0,9.18
2025-04-16 15:00:42,0,18477.96,0,8.35
2025-04-16 15:00:42,0,6595.64,0,9.33
2025-04-16 15:00:42,0,6954.49,0,9.22
2025-04-16 15:00:42,1720.91,7310.48,0,9.27
2025-04-16 15:00:42,0,6607.0,0,9.28
2025-04-16 15:00:42,0,4814.59,0,9.88
2025-04-16 15:00:42,0,5880.29,0,9.5
2025-04-16 15:00:42,0,7848.33,0,8.96
2025-04-16 15:00:42,0,12300.61,0,8.01
2025-04-16 15:00:42,0,20917.52,0,7.97
2025-04-16 15:00:42,0,8870.63,0,8.62
2025-04-16 15:00:42,0,5265.64,0,9.38
2025-04-16 15:00:43,0,4727.57,0,9.68
2025-04-16 15:00:43,0,3824.81,0,9.73
2025-04-16 15:00:43,0,4444.69,0,9.55
2025-04-16 15:00:43,0,4722.88,0,9.44
2025-04-16 15:00:43,0,11883.23,0,8.26
2025-04-16 15:00:43,0,6644.44,0,8.84
2025-04-16 15:00:43,0,6748.34,0,8.79
2025-04-16 15:00:43,0,19659.1,0,7.79
2025-04-16 15:00:43,0,6958.54,0,8.69
2025-04-16 15:00:43,0,29457.03,0,7.72
2025-04-16 15:00:43,0,0,0,7.55
2025-04-16 15:00:43,0,26255.01,0,8.15
2025-04-16 15:00:43,0,42823.74,0,8.3
2025-04-16 15:00:43,0,6253.93,0,9.73
2025-04-16 15:00:43,0,12906.6,0,8.74
2025-04-16 15:00:43,0,32697.88,0,8.26
2025-04-16 15:00:43,0,8452.72,0,9.24
2025-04-16 15:00:43,0,177861.41,0,7.5
2025-04-16 15:00:43,0,0,0,7.32
2025-04-16 15:00:43,0,14956.87,0,7.99
2025-04-16 15:00:43,0,0,0,7.17
2025-04-16 15:00:43,0,0,0,7.02
2025-04-16 15:00:43,0,0,0,6.16
2025-04-16 15:00:44,0,33241.13,0,7.68
2025-04-16 15:00:44,0,112686.56,0,7.58
2025-04-16 15:00:44,0,22509.62,0,8.08
2025-04-16 15:00:44,0,29628.38,0,7.7
2025-04-16 15:00:44,0,62012.32,0,7.7
2025-04-16 15:00:44,0,472842.71,0,7.44
2025-04-16 15:00:44,0,680461.45,0,7.39
2025-04-16 15:00:44,0,46875.42,0,7.79
2025-04-16 15:00:44,0,0,0,7.33
2025-04-16 15:00:44,0,11926.58,0,8.48
2025-04-16 15:00:44,0,0,0,6.56
2025-04-16 15:00:44,0,0,0,7.14
2025-04-16 15:00:44,0,41663.06,0,7.62
2025-04-16 15:00:44,0,71996.48,0,7.6
2025-04-16 15:00:44,0,0,0,7.26
2025-04-16 15:00:44,0,0,0,7.38
2025-04-16 15:00:44,0,42406.53,0,7.65
2025-04-16 15:00:44,0,19264.47,0,7.98
2025-04-16 15:00:44,0,0,0,7.33
2025-04-16 15:00:44,0,0,0,5.72
2025-04-16 15:00:44,0,0,0,6.47
2025-04-16 15:00:44,0,0,0,6.92
2025-04-16 15:00:44,0,0,0,6.21
2025-04-16 15:00:45,0,0,0,7.25
2025-04-16 15:00:45,0,0,0,7.13
2025-04-16 15:00:45,0,0,0,7.41
